ts,providerid,click,revenue
2017071011,19,8,0.12000000000000001
2017071122,8,61,114.69000207464272
2017071816,19,39,1.7599990000000005
2017072500,60,170002,30062.090893782846
2017072516,12,181,42.369292999999956
2017072612,18,1,0
2017073009,10,2980,3316.4600128336274
2017073105,16,1,1.656558
2017080223,19,2,0.1
2017080703,800000000,5604,0
2017080807,10,2822,4284.040026705688
2017080903,16,1,
2017070215,21,2,2.8799999469415565
2017070222,800000000,2393,0
2017070422,16,1,0.905888
2017071705,31,1368,0
2017071802,6,34,19.550000161534825
2017071912,26,11,1.3971650000000002
2017072612,19,10,0.21999999999999997
2017072723,8,35,33.669999824865656
2017073119,31,2287,0
2017080112,31,2948,0
2017080917,31,1992,
2017081409,60,38035,7613.081208993137
2017070201,8,48,76.23000035295307
2017070311,28,1768,0
2017071011,21,7,9.249999861542339
2017071122,10,4762,6889.210058221251
2017071609,26,8,0.3339100000000001
2017071816,21,17,24.47999946429709
2017071823,800000000,2698,0
2017071911,58,1,0
2017072309,19,18,0.35000000000000003
2017072501,31,2583,0
2017073009,12,36,7.308648000000002
2017080223,21,7,22.06000055675645
2017080807,12,66,9.265438999999999
2017070310,60,42191,9863.869192103712
2017071802,8,65,40.62000007693424
2017071912,28,1749,0
2017072405,26,8,0.753032
2017072612,21,2,5.759999999606304
2017072723,10,5969,7611.3300101239465
2017073105,19,2,0.07
2017080903,19,2,
2017081507,6,24,90.12000229196806
2017070201,10,2940,4316.66005502826
2017070422,19,7,0.39
2017070902,800000000,2902,0
2017071122,12,176,32.835156000000005
2017071609,28,1271,0
2017071911,60,61574,14995.207801297072
2017072309,21,1,0.06999999905236334
2017072316,800000000,3362,0
2017072516,16,10,15.559468
2017070119,19,8,0.25
2017070311,31,3758,0
2017071608,60,32862,6657.102879052315
2017071802,10,4177,4116.450005285562
2017072405,28,1330,0
2017072723,12,257,52.31117599999997
2017073112,800000000,3894,0
2017080903,21,9,7.8700000538432375
2017080910,800000000,4422,
2017081507,8,5,17.129999979457136
2017070105,6,20,66.79000043564679
2017070201,12,105,22.528236
2017070215,26,3,0.38733
2017070422,21,7,12.410000097729416
2017071912,31,1528,0
2017072404,60,79638,20376.49339862712
2017073009,16,9,11.858582000000002
2017080607,800000000,4651,0
2017080807,16,3,3.086986
2017070119,21,7,28.18000174056079
2017071011,26,6,0.266108
2017071609,31,583,0
2017071706,6,11,10.670000181333286
2017071802,12,954,118.25895499999952
2017071816,26,37,1.4773320000000008
2017072516,19,33,0.5100000000000002
2017080113,6,16,35.74999999495011
2017080223,26,1,0
2017080918,6,12,28.650000091632524
2017081403,800000000,3800,0
2017081507,10,2535,3916.380020286155
2017070105,8,27,39.200000054738645
2017070215,28,1202,0
2017072405,31,1042,0
2017072502,6,25,19.499999572031307
2017072612,26,5,0.504673
2017080222,58,2,0
2017070214,60,80951,22295.114628125513
2017071011,28,1993,0
2017071706,8,15,66.07999667594785
2017071816,28,1653,0
2017072309,26,2,0.157428
2017072516,21,9,27.190000987188238
2017072523,800000000,2888,0
2017073009,19,1,0.02
2017080113,8,62,88.92000069820604
2017080223,28,713,0
2017080807,19,2,0.04
2017080918,8,83,180.5400034632911
2017081507,12,37,9.571715999999999
2017070105,10,1996,3764.9400516696023
2017070806,800000000,3010,0
2017071010,60,41729,10016.503981288546
2017071815,60,114343,31922.449222070445
2017072502,8,50,48.88000048804717
2017072612,28,1251,0
2017080222,60,136753,28689.00363839005
2017080903,26,1,
2017070215,31,4161,0
2017070312,6,11,68.02000082278839
2017070422,26,11,0.5674170000000001
2017071122,19,20,0.19
2017071602,800000000,3754,0
2017071706,10,1913,2578.7700101736173
2017072309,28,1139,0
2017072611,60,64348,15913.275768023088
2017073016,800000000,3428,0
2017080113,10,8039,12312.4900697496
2017080814,800000000,6036,0
2017080918,10,10642,13702.190006634912
2017070105,12,65,12.550420999999998
2017070119,26,14,1.766078
2017070421,58,2,0
2017071011,31,1806,0
2017071816,31,1692,0
2017071913,6,21,31.859999679987528
2017072308,60,40097,7018.917175198017
2017072502,10,4208,4156.780003048391
2017072723,19,7,0.13
2017073105,28,1165,0
2017080223,31,3036,0
2017080320,6,31,39.859999688299716
2017080903,28,840,
2017070118,58,4,0
2017070201,19,8,0.25
2017070312,8,49,57.080000836472095
2017070422,28,679,0
2017071122,21,23,46.27999992624695
2017071706,12,71,14.772896
2017072612,31,1661,0
2017073104,60,75221,20037.270794094424
2017080113,12,188,38.54614700000001
2017080902,60,123365,25175.561151581744
2017080918,12,125,
2017081307,800000000,3463,0
2017081507,16,3,2.632745
2017070119,28,861,0
2017070421,60,88351,23614.09403683438
2017071719,58,1,0
2017071802,19,17,0.30000000000000004
2017071913,8,64,115.10000121476436
2017072309,31,374,0
2017072406,6,9,8.220000182577891
2017072502,12,60,18.109494
2017072516,26,10,0.629184
2017072723,21,6,6.83000006682031
2017080320,8,163,239.86999802893146
2017070118,60,92880,25750.596904577742
2017070201,21,9,10.949999982226512
2017070312,10,5196,7639.7100301218325
2017072515,58,1,0
2017073105,31,1775,0
2017080903,31,3096,
2017070422,31,3489,0
2017071719,60,122127,34266.13307419096
2017071802,21,20,37.8400005348072
2017071913,10,7484,11145.220019297656
2017072406,8,22,12.29000027208712
2017072516,28,1508,0
2017080320,10,10178,14240.470057922952
2017081507,19,8,0.1
2017070119,31,3691,0
2017070216,6,65,125.22000288621886
2017070312,12,173,32.92966899999999
2017071506,800000000,3449,0
2017072515,60,117479,32673.764252164736
2017080113,16,8,10.624217
2017080718,800000000,5126,0
2017080918,16,1,
2017071012,6,2,9.360000086100612
2017071122,26,9,0.26814899999999997
2017071817,6,31,47.17000111654924
2017071913,12,400,62.747426999999774
2017072302,800000000,3287,0
2017072406,10,2075,2737.7200015234253
2017073009,28,1293,0
2017080320,12,191,38.17844700000002
2017080807,28,1786,0
2017081507,21,1,0.44999998308216344
2017081514,800000000,3908,0
2017070105,19,5,0.127913
2017070216,8,45,90.02999870595278
2017072516,31,1584,0
2017072613,6,13,26.880000045577606
2017072723,26,3,0.074791
2017073008,60,35531,7174.403392440872
2017080806,60,49448,11112.065127752137
2017081020,6,34,66.06000051295624
2017070201,26,10,0.9248240000000001
2017071012,8,46,57.55000065557002
2017071122,28,745,0
2017071706,19,12,0.17
2017071817,8,100,105.34000034112165
2017072406,12,61,10.579036
2017072722,58,1,0
2017080113,19,4,0.11000000000000001
2017080918,19,3,
2017070105,21,3,4.839999838439967
2017070112,800000000,4218,0
2017070200,58,1,0
2017070216,10,4652,7283.960006804901
2017070917,800000000,2556,0
2017071121,60,137504,29274.405739814596
2017071802,26,41,2.0400960000000006
2017072502,19,36,0.5700000000000002
2017072613,8,44,54.81999942561055
2017072723,28,756,0
2017073009,31,458,0
2017073106,6,18,16.54999961302691
2017080807,31,988,0
2017080904,6,12,19.720000009816037
2017081020,8,48,91.42000276015548
2017070201,28,644,0
2017070423,6,26,46.3000008465435
2017071012,10,5150,8060.009970746353
2017071706,21,1,
2017071713,800000000,3443,0
2017071817,10,8577,10654.480034442042
2017071913,16,2,5.741070000000001
2017072722,60,114457,28090.60379546341
2017080113,21,8,28.5200009738224
2017080120,800000000,3482,0
2017080320,16,12,8.113707
2017080918,21,5,17.089998606272122
2017070200,60,93343,22413.527455761083
2017070216,12,104,25.24797900000001
2017071122,31,1892,0
2017071802,28,777,0
2017072419,60,128418,33489.087896800746
2017072502,21,12,45.90999978647884
2017072613,10,3729,4684.820013559844
2017073106,8,24,37.699999255875824
2017080904,8,32,53.74000018022321
2017081020,10,10145,11531.220070896568
2017081507,26,2,0.334742
2017070312,19,11,0.469109
2017070423,8,42,40.25000068060452
2017071012,12,98,15.102473
2017071801,60,127197,29587.192403452078
2017071817,12,66,9.161955
2017072206,800000000,3559,0
2017072723,31,2284,0
2017072820,6,19,35.420000780864186
2017081418,800000000,3575,0
2017070201,31,5030,0
2017071913,19,21,0.2900000000000001
2017072517,6,28,15.42000022442272
2017072613,12,129,28.863559000000013
2017073002,800000000,2859,0
2017073106,10,2342,3082.9199973281866
2017080320,19,4,0.08
2017080800,800000000,4599,0
2017080904,10,2978,5191.480002998884
2017081020,12,120,
2017081507,28,1906,0
2017070105,26,5,0.44290799999999997
2017070312,21,9,46.76000008278124
2017070423,10,3195,4962.810025861617
2017071802,31,2182,0
2017072820,8,72,106.02000157159586
2017081506,60,45102,10305.408187803294
2017071706,26,20,0.689022
2017071920,800000000,3040,0
2017072406,19,14,0.3
2017072517,8,83,156.10000100580768
2017073106,12,74,12.106860000000001
2017080113,26,1,0
2017080320,21,8,17.610001009516083
2017080808,6,1,1.2900000133313116
2017080904,12,78,
2017080918,26,1,
2017070105,28,1169,0
2017070423,12,186,40.34572199999998
2017071012,16,2,6.986796
2017071617,800000000,3297,0
2017071817,16,9,7.102651000000001
2017072502,26,23,1.6335919999999993
2017072820,10,9863,12806.840066340217
2017080917,58,1,
2017081507,31,921,0
2017070104,60,64454,18413.450771959702
2017070909,60,34313,6242.56211819673
2017071123,6,4,
2017071706,28,1987,0
2017072406,21,1,0.6299999927078592
2017072413,800000000,4039,0
2017072501,58,1,0
2017072517,10,8499,10274.720050919186
2017072613,16,4,12.514322
2017080113,28,2778,0
2017080808,8,20,17.949999532918355
2017080918,28,1475,
2017081020,16,1,
2017070216,19,10,0.28
2017071705,60,55190,14350.173385434595
2017072502,28,982,0
2017072820,12,168,46.46547099999999
2017073119,60,123243,31648.60188755773
2017080112,60,84961,20525.36090440951
2017080917,60,112681,29948.920200227814
2017070105,31,2618,0
2017070202,6,34,63.51000039163026
2017070312,26,11,0.7793340000000001
2017071012,19,5,0.10999999999999999
2017071123,8,89,115.20999973885698
2017071817,19,27,0.44000000000000006
2017072501,60,131262,29186.783956266627
2017072517,12,157,28.00541999999999
2017080704,800000000,3690,0
2017080808,10,2848,3530.3000081839796
2017070216,21,11,30.750000127165894
2017070223,800000000,1937,0
2017070423,16,4,0
2017071706,31,955,0
2017071803,6,15,6.4199998944878125
2017071913,26,25,2.215265
2017072613,19,11,1.1700000000000002
2017080113,31,3128,0
2017080210,6,8,8.009999811545523
2017080320,26,5,0.336765
2017080918,31,1917,
2017081020,19,1,
2017081500,800000000,3487,0
2017070202,8,37,53.37000044990255
2017070312,28,1646,0
2017071012,21,4,18.80000014717481
2017071123,10,4265,5251.8400091220665
2017071817,21,25,57.68999926729243
2017072502,31,2644,0
2017080808,12,40,6.339426000000001
2017070311,60,54232,14151.51228161579
2017071803,8,58,102.77999900212902
2017071913,28,2099,0
2017072406,26,7,0.573438
2017072613,21,3,0.880000027811052
2017072620,800000000,5550,0
2017072820,16,4,3.0706610000000003
2017073106,19,2,0.04
2017080210,8,19,22.280000227191387
2017080320,28,1087,0
2017080904,19,5,
2017081020,21,2,0.3499999878882901
2017081508,6,20,62.3600010184401
2017070202,10,2582,3874.2399964166093
2017070423,19,6,0.26
2017070903,800000000,3172,0
2017071123,12,188,35.64996000000001
2017071912,60,77893,20201.87144099768
2017071913,29,1,0.001
2017072317,800000000,3107,0
2017072517,16,5,5.958777
2017070312,31,4539,0
2017071609,60,34117,6378.6124695129465
2017071803,10,3418,3475.5999935089962
2017072406,28,1190,0
2017073106,21,1,0.30000001444165414
2017073113,800000000,4100,0
2017080210,10,3978,6294.530033212009
2017080904,21,3,0.09999999658623407
2017080911,800000000,4406,
2017081508,8,7,16.70000019136567
2017070106,6,15,7.7099999156410775
2017070202,12,118,27.25956300000001
2017070216,26,7,0.7206319999999999
2017070423,21,16,47.95999888510247
2017071913,31,1707,0
2017072405,60,63639,14816.584503511798
2017072820,19,10,0.12000000000000001
2017080320,31,1857,0
2017080608,800000000,5478,0
2017080808,16,4,8.929677
2017070215,58,1,0
2017071012,26,5,0.286624
2017071707,6,3,2.2800000570353705
2017071803,12,859,99.53896899999968
2017071817,26,38,1.3450680000000006
2017072517,19,38,0.4860950000000002
2017080114,6,14,137.40000695872223
2017080210,12,71,9.035670000000001
2017080919,6,20,78.52999832975587
2017081404,800000000,2426,0
2017081508,10,2594,3604.600038239801
2017070106,8,19,14.059999980827879
2017070216,28,996,0
2017071011,58,1,0
2017072406,31,774,0
2017072503,6,16,11.870000052752626
2017072613,26,20,2.1550460000000005
2017072820,21,5,10.580000244293824
2017081020,26,4,
2017070215,60,89708,24187.07846465537
2017071012,28,2071,0
2017071707,8,31,35.66000015366081
2017071817,28,1575,0
2017072517,21,20,58.15000034974347
2017080114,8,72,108.33999896661692
2017080919,8,63,86.2599994571771
2017081508,12,28,9.553506000000004
2017070106,10,1702,2571.9100114568178
2017070807,800000000,2901,0
2017071011,60,55325,14362.82532079288
2017071816,60,116707,31400.868880505885
2017072503,8,48,45.089999869051766
2017072613,28,1319,0
2017080223,60,123503,29752.55068060649
2017080904,26,2,
2017081020,28,1195,
2017070216,31,3934,0
2017070313,6,17,53.97999993175334
2017070423,26,19,1.5052519999999998
2017071123,19,5,0.1
2017071603,800000000,3820,0
2017071707,10,2107,3022.7500185310128
2017072612,60,88735,21647.851366293067
2017073017,800000000,3191,0
2017080114,10,9242,14902.290056307604
2017080210,16,7,12.341525999999998
2017080808,21,5,19.08000060806396
2017080815,800000000,5103,0
2017080919,10,10727,12747.6800130582
2017070106,12,45,8.969395
2017071012,31,1971,0
2017071817,31,1680,0
2017071914,6,33,40.940000580632855
2017072309,60,36227,6700.0155011931965
2017072503,10,3421,3419.3499937439965
2017073106,28,1323,0
2017080321,6,23,30.400000618660922
2017080904,28,973,
2017070202,19,15,0.5991090000000001
2017070313,8,101,231.17000297380113
2017070423,28,656,0
2017071123,21,32,65.1200002914743
2017071707,12,46,5.086863
2017072613,31,1634,0
2017072710,6,8,10.320000052623476
2017072820,26,1,0
2017073105,60,63597,14769.75096088608
2017080114,12,172,30.138075000000015
2017080903,60,106669,21207.39553944412
2017080919,12,122,
2017081020,31,1538,
2017081308,800000000,3653,0
2017070422,60,85879,22503.17034354231
2017071803,19,17,0.33000000000000007
2017071914,8,81,129.08000120724526
2017072407,6,7,30.5400002638836
2017072503,12,55,9.957629999999998
2017072517,26,17,1.3356139999999996
2017080210,19,1,0
2017080321,8,108,212.26000156316462
2017070119,60,92938,25341.77292109796
2017070202,21,9,20.860000607106212
2017070313,10,5691,9059.950043930838
2017072710,8,22,17.969999826239125
2017072820,28,1256,0
2017073106,31,1477,0
2017080904,31,2584,
2017070423,31,3620,0
2017070520,6,32,75.9800003322816
2017071803,21,21,25.970000733936683
2017071810,800000000,3228,0
2017071914,10,8158,11663.150099370665
2017072407,8,16,26.059999746962184
2017072517,28,1266,0
2017080321,10,7867,12087.319946175363
2017080808,26,4,0.292612
2017081508,19,3,0.09000000000000001
2017070217,6,21,36.020000818217554
2017070313,12,215,33.632141000000026
2017071507,800000000,3155,0
2017071707,16,1,0.34
2017072516,60,129525,31627.6450122792
2017072710,10,4259,5200.58001673813
2017080114,16,3,8.663157
2017080719,800000000,4400,0
2017080807,58,1,0
2017080919,16,5,
2017070520,8,121,165.7300033321851
2017071013,6,2,8.710000252398194
2017071123,26,11,0.24340099999999998
2017071818,6,20,41.96999945995671
2017071914,12,209,38.757496999999965
2017072303,800000000,2947,0
2017072407,10,2201,2683.140007920968
2017072820,31,1962,0
2017080321,12,199,41.83873900000001
2017080808,28,1675,0
2017081508,21,2,8.019999989347836
2017081515,800000000,4300,0
2017070106,19,3,0.060000000000000005
2017070217,8,43,44.7700003754333
2017072517,31,1409,0
2017072614,6,21,40.040000132609535
2017072710,12,71,10.488897999999999
2017073009,60,36198,6736.95620059705
2017080807,60,40816,9023.478454481765
2017081021,6,40,122.13000228976051
2017070202,26,8,0.7886960000000001
2017070520,10,6482,10446.309994352025
2017071013,8,61,120.64000235411869
2017071123,28,607,0
2017071707,19,14,0.21000000000000002
2017071818,8,105,144.42000102048934
2017072407,12,58,13.492093000000002
2017080114,19,3,0.12000000000000001
2017080919,19,1,
2017070106,21,4,0.19999999792570355
2017070113,800000000,3203,0
2017070201,58,1,0
2017070217,10,4118,6262.51007809817
2017070918,800000000,2799,0
2017071122,60,145805,27231.9593184117
2017071803,26,30,1.3335240000000004
2017072503,19,22,0.4600000000000001
2017072614,8,64,170.05999876785094
2017073107,6,5,20.100000311129477
2017080100,6,29,97.60000184703861
2017080808,31,804,0
2017080905,6,17,68.1899987817836
2017081021,8,21,57.06000198290926
2017070202,28,652,0
2017070520,12,257,58.93289099999998
2017071013,10,5685,9744.199950465034
2017071707,21,1,0.04999999994761089
2017071714,800000000,3796,0
2017071818,10,8395,10725.55999829198
2017071914,16,10,4.45624
2017072723,60,131938,28416.22969513115
2017080114,21,10,21.52000044584982
2017080121,800000000,3164,0
2017080321,16,8,5.585
2017080919,21,5,9.370000281490618
2017070201,60,90760,21964.52996160682
2017070217,12,134,29.20793400000001
2017071123,31,1969,0
2017071220,6,1,1.0299999795177028
2017071803,28,1282,0
2017072503,21,6,5.82000014992621
2017072510,800000000,3832,0
2017072614,10,4249,5696.630010199031
2017072710,16,6,6.610285
2017073107,8,15,34.16000051774845
2017080100,8,53,88.74999900623759
2017080210,28,1725,0
2017080905,8,22,25.229999643542424
2017081021,10,8204,10353.629917487939
2017070313,19,7,0.39
2017071013,12,116,15.977339000000004
2017071802,60,125721,26862.493890090576
2017071818,12,47,8.095024999999998
2017072207,800000000,3344,0
2017072407,16,3,14.836013999999999
2017072821,6,33,49.20999982905694
2017081419,800000000,3361,0
2017070202,31,5240,0
2017071220,8,84,131.7000000129084
2017071914,19,26,0.47000000000000014
2017072518,6,28,24.45000020532304
2017072614,12,123,28.75545
2017073003,800000000,3094,0
2017073107,10,2528,3630.790013293515
2017080100,10,5522,6658.009991231039
2017080321,19,4,0.09
2017080801,800000000,4683,0
2017080905,10,2746,4418.520024811404
2017081021,12,119,
2017081508,28,1736,0
2017070106,26,2,0.264634
2017070313,21,24,68.1699977474077
2017070320,800000000,2330,0
2017070520,16,5,2.356065
2017071803,31,1870,0
2017071900,6,25,11.749999974514902
2017072710,19,3,0.04
2017072821,8,75,85.38999952022284
2017080210,31,1882,0
2017081507,60,36575,8523.528582197248
2017071220,10,7287,9773.20996705679
2017071707,26,13,0.4843529999999999
2017071914,21,4,19.009999336325773
2017071921,800000000,2780,0
2017072407,19,25,0.5500000000000002
2017072518,8,88,93.68000079010073
2017073107,12,45,9.720207000000002
2017080100,12,323,58.41287499999996
2017080114,26,3,0.27217800000000003
2017080321,21,11,22.149999684973473
2017080809,6,2,10.550000536580828
2017080905,12,54,
2017070106,28,999,0
2017071013,16,3,4.072246
2017071618,800000000,3005,0
2017071818,16,3,3.226362
2017071900,8,61,62.77000125307852
2017072503,26,8,0.5963860000000001
2017072821,10,8237,11060.910106130015
2017081508,31,748,0
2017070105,60,56156,14728.296991234904
2017070520,19,3,0.11
2017071220,12,164,31.341769
2017071707,28,1874,0
2017072407,21,5,6.189999901115192
2017072414,800000000,4094,0
2017072518,10,8878,10077.850015896836
2017072614,16,7,20.969958000000002
2017080114,28,1966,0
2017080809,8,17,45.84000049526733
2017080919,28,1343,
2017070217,19,11,0.393257
2017071706,60,45827,10065.297055814399
2017071900,10,4406,5229.520030552746
2017072503,28,1027,0
2017072821,12,188,40.503493999999975
2017080113,60,96342,25615.67988107117
2017080918,60,112434,30005.451064374458
2017070106,31,2128,0
2017070203,6,14,11.790000154914976
2017070313,26,6,0.715506
2017070520,21,67,149.80000089440722
2017071013,19,12,0.26515200000000005
2017071818,19,28,0.542143
2017072502,60,123883,26478.245042691546
2017072518,12,153,18.938681000000017
2017073107,16,3,3.730752
2017080100,16,1,4.378405
2017080705,800000000,5370,0
2017080809,10,3188,4640.060033732385
2017080905,16,1,
2017070217,21,11,23.559999342345392
2017070312,58,1,0
2017071707,31,745,0
2017071804,6,16,8.350000005855357
2017071900,12,856,119.21015499999895
2017071914,26,24,1.8358490000000005
2017072614,19,13,0.24
2017080114,31,3167,0
2017080211,6,6,16.220000471881583
2017080321,26,2,0
2017080919,31,1847,
2017081021,19,2,
2017081501,800000000,4021,0
2017070203,8,35,51.039999641803746
2017070313,28,1800,0
2017071013,21,21,58.750000255955285
2017071020,800000000,2565,0
2017071220,16,1,1.39
2017071818,21,30,63.97000103712257
2017072503,31,2203,0
2017072600,6,30,31.099999729886903
2017080809,12,46,8.843458
2017070312,60,76482,18079.248743856784
2017071804,8,48,73.55000084198002
2017071914,28,2079,0
2017072407,26,6,0.545595
2017072614,21,8,5.749999962840164
2017072621,800000000,4525,0
2017072821,16,11,7.599493000000002
2017073107,19,1,0.02
2017080100,19,1,0.05
2017080211,8,36,77.65000041863635
2017080321,28,1377,0
2017080905,19,2,
2017081021,21,6,11.850000037430963
2017081509,6,15,43.950001306875535
2017070203,10,2025,3228.440015415487
2017070904,800000000,2586,0
2017071913,60,90988,24925.652153459807
2017072318,800000000,2842,0
2017072518,16,5,2.0467519999999997
2017072600,8,55,60.440000448054704
2017072710,28,1965,0
2017080320,60,122402,29661.467665604912
2017070313,31,4442,0
2017070410,6,8,44.10000084957456
2017070520,26,17,0.7193839999999999
2017071220,19,13,0.3400000000000001
2017071700,800000000,2799,0
2017071804,10,2664,4134.150026253277
2017072407,28,1345,0
2017073107,21,5,16.979999331357938
2017073114,800000000,4236,0
2017080100,21,3,2.2299999887577204
2017080211,10,5652,9523.370037738814
2017080905,21,2,0.04999999694011847
2017080912,800000000,4383,
2017081509,8,9,14.019999429468982
2017070107,6,13,13.510000014031625
2017070203,12,112,21.90860800000001
2017070217,26,9,1.1619900000000003
2017071914,31,1754,0
2017072406,60,50528,10246.864759846863
2017072600,10,2152,2110.8400060363806
2017072821,19,3,0.05
2017080321,31,1815,0
2017080609,800000000,5498,0
2017080809,16,2,7.6908449999999995
2017070216,58,2,0
2017070410,8,26,48.159999761671905
2017070520,28,1098,0
2017071013,26,6,0.291607
2017071220,21,61,183.3399997860848
2017071708,6,25,17.970000280738397
2017071804,12,641,66.02969299999977
2017071818,26,45,1.7295840000000007
2017072518,19,38,0.5800000000000003
2017072710,31,1353,0
2017080115,6,32,102.59999892535924
2017080211,12,76,12.14036
2017081405,800000000,4600,0
2017081509,10,2820,4242.8400368795055
2017070107,8,17,29.57999955988607
2017070217,28,955,0
2017071900,19,19,0.23000000000000004
2017072407,31,524,0
2017072504,6,19,18.87000029791909
2017072600,12,201,27.215381000000008
2017072614,26,17,1.5346960000000003
2017072821,21,6,21.350000404531674
2017081021,26,4,
2017070216,60,100707,24900.939720061328
2017070410,10,2594,3640.1500529577424
2017071013,28,1894,0
2017071708,8,16,11.390000017572294
2017071818,28,1585,0
2017072518,21,26,79.9299994013306
2017072613,58,1,0
2017080115,8,88,168.16000213945983
2017080809,19,2,0.11
2017081020,58,1,
2017081509,12,38,7.962522000000002
2017070107,10,1851,2876.060023980489
2017070520,31,2771,0
2017070808,800000000,2738,0
2017071012,60,71922,18940.065086638784
2017071817,60,117300,31826.71982904758
2017071900,21,15,29.18000012342648
2017072504,8,32,29.510000554647764
2017072614,28,1272,0
2017073107,26,1,0.146133
2017080100,26,5,0.45363
2017080905,26,1,
2017081021,28,1099,
2017070217,31,3994,0
2017070314,6,22,89.76000133829822
2017070410,12,68,9.995821000000001
2017071604,800000000,2211,0
2017071708,10,2178,2596.1900069141684
2017072613,60,95521,26280.505234507396
2017073018,800000000,2862,0
2017080115,10,9454,13569.330076228258
2017080211,16,3,4.633711
2017080809,21,1,2.9499999234383374
2017080816,800000000,4551,0
2017081020,60,126155,30992.75066466055
2017070107,12,43,10.631034000000001
2017071013,31,2180,0
2017071110,6,1,3.000000137666
2017071220,26,17,0.718933
2017071818,31,1676,0
2017071915,6,25,27.900000122166283
2017072400,800000000,2833,0
2017072504,10,2593,3915.660001257154
2017073107,28,1785,0
2017080100,28,899,0
2017080322,6,21,6.809999851798089
2017080905,28,1375,
2017070203,19,10,0.44
2017070314,8,93,169.7900009087895
2017071708,12,46,11.339356000000004
2017072614,31,1587,0
2017072711,6,12,17.209999948869434
2017072821,26,1,0
2017073106,60,50053,10444.3516394638
2017080115,12,206,38.30074799999997
2017080904,60,81165,20313.9733456424
2017081021,31,1687,
2017081309,800000000,4034,0
2017081509,16,1,1.971166
2017070423,60,108475,22848.046643879636
2017071110,8,41,60.11000225666812
2017071220,28,1101,0
2017071804,19,13,0.33
2017071915,8,97,173.10000229741237
2017072408,6,5,8.570000151953806
2017072504,12,59,12.608870999999995
2017072518,26,21,1.4625939999999995
2017080322,8,69,120.52000255030677
2017070203,21,4,5.880000063228591
2017070210,800000000,3162,0
2017070314,10,6658,10611.939998442165
2017070410,16,2,10.919191
2017071900,26,24,2.0943230000000006
2017072517,58,3,0
2017072600,19,16,0.4560950000000001
2017072711,8,32,28.2799998183446
2017072821,28,1122,0
2017073107,31,917,0
2017080100,31,3578,0
2017080905,31,1970,
2017070521,6,28,51.25000046461077
2017071110,10,3283,4067.5200109023476
2017071804,21,1,4.410000049768396
2017071811,800000000,3336,0
2017071915,10,8856,12600.40002226952
2017072408,8,20,18.620000356175865
2017072518,28,1605,0
2017072820,60,123132,29469.78794998487
2017080211,21,1,2.2800000134042806
2017080322,10,6053,8662.94998629062
2017080809,26,1,0.073153
2017070218,6,30,80.02000099459293
2017070314,12,205,38.389745000000005
2017071220,31,1640,0
2017071508,800000000,3507,0
2017071708,16,2,1.885181
2017071900,28,832,0
2017072517,60,124663,35008.12464272721
2017072600,21,7,31.380000464472843
2017072711,10,5079,6704.750001813008
2017080115,16,3,7.963118
2017070410,19,1,0.03
2017070521,8,123,192.3900013640872
2017071014,6,4,13.449999657965321
2017071110,12,70,12.501506
2017071819,6,28,13.05000005340303
2017071915,12,64,8.834411000000003
2017072304,800000000,2365,0
2017072408,10,2657,3110.5100063983473
2017072821,31,2048,0
2017080322,12,224,34.12622099999999
2017080809,28,1886,0
2017081516,800000000,6537,0
2017070107,19,3,0.02
2017070218,8,42,52.57999833200424
2017072518,31,1431,0
2017072711,12,89,26.871776
2017073100,800000000,2625,0
2017080808,60,50995,8484.374054567423
2017081022,6,42,86.87999926110207
2017070203,26,14,1.6244020000000003
2017070410,21,3,2.809999852830452
2017070521,10,5591,9394.6000203252
2017071014,8,88,167.22999927721833
2017071708,19,21,0.27
2017071819,8,129,148.84999959629673
2017071900,31,2224,0
2017072408,12,42,13.276317999999998
2017080115,19,2,0.04
2017070114,800000000,3429,0
2017070218,10,4385,6726.510071341914
2017070314,16,2,4.404822
2017070919,800000000,2347,0
2017071123,60,110485,27350.963993343183
2017071804,26,13,0.45588600000000007
2017072504,19,30,0.35000000000000003
2017073108,6,6,13.31000015921436
2017080101,6,32,106.82000061531076
2017080211,26,4,0.27894
2017080809,31,910,0
2017080906,6,13,50.05000120805961
2017081022,8,19,54.64000001963208
2017070203,28,786,0
2017070521,12,251,52.273813999999945
2017071014,10,6561,11068.469993488972
2017071708,21,1,0.05999999805710913
2017071715,800000000,3417,0
2017071819,10,8632,11131.249952170398
2017071915,16,2,2.739598
2017072600,26,17,1.6232670000000002
2017080115,21,16,51.20000095217747
2017080122,800000000,3016,0
2017080322,16,13,9.390550000000001
2017070202,60,89597,20659.541661234325
2017070218,12,113,32.731581000000006
2017071221,6,5,15.180001113177273
2017071804,28,1524,0
2017072504,21,2,
2017072511,800000000,3670,0
2017072711,16,5,15.756965999999998
2017073108,8,23,31.340000174295305
2017080101,8,47,36.07999924923055
2017080211,28,2060,0
2017080906,8,15,10.850000174960641
2017081022,10,6703,8322.950014337233
2017081509,26,2,0.334742
2017070314,19,10,0.2
2017071014,12,113,20.933302000000012
2017071803,60,103492,21260.449541803657
2017071819,12,53,11.143251999999999
2017072208,800000000,3356,0
2017072408,16,5,7.331336
2017072600,28,652,0
2017072822,6,34,38.979998985417524
2017080210,60,49623,11369.535172018173
2017081508,58,4,0.7296
2017070203,31,5100,0
2017070300,6,19,60.74999924875729
